run,event,trackIndex,gid,layer,wire,localLayer,sLayer,rawDriftDist,rawDriftDistErr,middleX,middleY,isSignal,PID,charge,turnId,scaledFltLen,lrAmbig,posX,posY,posZ,momX,momY,momZ,initialPosX,initialPosY,initialPosZ,initialMomX,initialMomY,initialMomZ
-10876,6,3,2958,27,18,3,6,0.885425,0.0125239,37.0328,35.101,1,211,1,1,0.128017,1,36.8005,34.8788,15.4597,0.0941222,0.191401,0.0683372,0.0489512,-0.00110137,-0.921984,0.197304,0.0886325,0.0656352,
-10876,6,3,2959,27,19,3,6,0.826203,0.0125239,35.7564,36.4004,1,211,1,1,0.130657,-1,37.0881,35.4765,15.6722,0.0916187,0.192605,0.0683439,0.0489512,-0.00110137,-0.921984,0.197304,0.0886325,0.0656352,
-10876,6,1,2970,27,30,3,6,0.161641,0.00930431,19.1048,47.313,1,-211,-1,1,0.169155,1,17.2169,48.1219,-36.0168,0.13953,0.167273,-0.147478,0.0489512,-0.00110137,-0.921984,-0.00137905,0.219942,-0.147061,
-10876,6,0,3017,27,77,3,6,0.495171,0.00749672,-49.0841,13.9378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10876,6,2,3049,27,109,3,6,0.0633482,0.0125059,-33.0685,-38.8585,1,211,1,1,0.132372,1,-34.3971,-37.7188,33.063,-0.118411,-0.239459,0.175103,0.0489512,-0.00110137,-0.921984,-0.229094,-0.138979,0.176401,
-10876,6,3,3144,28,28,0,7,0.485056,0.00753762,38.6411,35.8279,1,211,1,1,0.134728,1,37.6372,36.6602,16.0904,0.0878733,0.194325,0.0683601,0.0489512,-0.00110137,-0.921984,0.197304,0.0886325,0.0656352,
-10876,6,1,3161,28,45,0,7,0.397141,0.00718987,16.0564,50.1893,1,-211,-1,1,0.174396,-1,18.2555,49.3409,-37.1014,0.14349,0.163888,-0.147479,0.0489512,-0.00110137,-0.921984,-0.00137905,0.219942,-0.147061,
-10876,6,4,3218,28,102,0,7,0.797999,0.0149072,-52.0338,8.32193,1,-2212,-1,1,0.251942,1,-51.707,11.5598,-74.1868,-0.261721,0.134931,-0.402221,0.0489512,-0.00110137,-0.921984,-0.29811,-0.00703243,-0.413543,
-10876,6,4,3219,28,103,0,7,0.796446,0.0149072,-52.2614,6.74655,1,-2212,-1,1,0.248151,-1,-51.4439,11.4248,-73.7828,-0.262409,0.13357,-0.402239,0.0489512,-0.00110137,-0.921984,-0.29811,-0.00703243,-0.413543,
-10876,6,2,3250,28,134,0,7,0.123488,0.00982973,-36.4074,-38.0956,1,211,1,1,0.138707,-1,-35.16,-39.3271,34.2294,-0.11268,-0.242233,0.175049,0.0489512,-0.00110137,-0.921984,-0.229094,-0.138979,0.176401,
-10876,6,3,3353,29,29,1,7,0.276686,0.00794089,39.2162,37.4783,1,211,1,1,0.138961,1,38.3376,38.2525,16.6482,0.0832749,0.196327,0.0683832,0.0489512,-0.00110137,-0.921984,0.197304,0.0886325,0.0656352,
-10876,6,1,3369,29,45,1,7,0.174196,0.00920687,17.3072,51.41,1,-211,-1,1,0.179881,-1,19.4215,50.6444,-38.2858,0.147204,0.160533,-0.147502,0.0489512,-0.00110137,-0.921984,-0.00137905,0.219942,-0.147061,
-10876,6,4,3427,29,103,1,7,0.355206,0.00738045,-53.6876,7.75674,1,-2212,-1,1,0.25925,-1,-52.959,12.2158,-76.1177,-0.260091,0.138148,-0.402157,0.0489512,-0.00110137,-0.921984,-0.29811,-0.00703243,-0.413543,
-10876,6,2,3459,29,135,1,7,0.497424,0.00777816,-36.8817,-39.7777,1,211,1,1,0.142943,-1,-35.8729,-40.9015,35.3618,-0.108334,-0.244217,0.175031,0.0489512,-0.00110137,-0.921984,-0.229094,-0.138979,0.176401,
-10876,6,0,3511,29,187,1,7,0.925011,0.0165026,39.7777,-36.8817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10876,6,3,3561,30,29,2,7,0.115724,0.0106305,39.7924,39.1959,1,211,1,1,0.143345,1,39.025,39.9273,17.2289,0.0784735,0.198286,0.0683975,0.0489512,-0.00110137,-0.921984,0.197304,0.0886325,0.0656352,
-10876,6,1,3576,30,44,2,7,0.120782,0.0104632,18.6182,52.6603,1,-211,-1,1,0.185594,1,20.6692,51.9722,-39.5201,0.150938,0.156979,-0.147547,0.0489512,-0.00110137,-0.921984,-0.00137905,0.219942,-0.147061,
-10876,6,0,3620,30,88,2,7,1.09356,0.0159409,-46.6745,30.6796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10876,6,4,3634,30,102,2,7,0.238548,0.00831512,-55.1538,8.82091,1,-2212,-1,1,0.266549,1,-54.5251,13.0649,-78.5506,-0.257838,0.142402,-0.402092,0.0489512,-0.00110137,-0.921984,-0.29811,-0.00703243,-0.413543,
-10876,6,0,3660,30,128,2,7,0.781721,0.0159409,-45.2369,-32.7623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10876,6,2,3666,30,134,2,7,0.758735,0.0149557,-38.5904,-40.3798,1,211,1,1,0.145611,1,-36.4069,-42.1295,36.2391,-0.1047,-0.245821,0.175004,0.0489512,-0.00110137,-0.921984,-0.229094,-0.138979,0.176401,
-10876,6,2,3667,30,135,2,7,0.853752,0.0159409,-37.3532,-41.5269,1,211,1,1,0.146085,-1,-36.5884,-42.5569,36.5432,-0.102999,-0.246553,0.174986,0.0489512,-0.00110137,-0.921984,-0.229094,-0.138979,0.176401,
-10876,6,0,3718,30,186,2,7,0.910082,0.0159409,40.3798,-38.5904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10876,6,3,3770,31,30,3,7,0.11155,0.0115,40.3393,40.9533,1,211,1,1,0.14789,-1,39.6817,41.651,17.8207,0.0734423,0.200194,0.0684156,0.0489512,-0.00110137,-0.921984,0.197304,0.0886325,0.0656352,
-10876,6,1,3784,31,44,3,7,0.334695,0.00802283,19.9777,53.9011,1,-211,-1,1,0.190643,1,21.9732,53.2948,-40.7789,0.154396,0.153542,-0.147583,0.0489512,-0.00110137,-0.921984,-0.00137905,0.219942,-0.147061,
-10876,6,4,3842,31,102,3,7,0.728995,0.0126038,-56.6192,9.93452,1,-2212,-1,1,0.274002,1,-56.1045,13.958,-81.0273,-0.255295,0.14692,-0.402058,0.0489512,-0.00110137,-0.921984,-0.29811,-0.00703243,-0.413543,
-10876,6,4,3843,31,103,3,7,1.09104,0.0148341,-56.8935,8.21992,1,-2212,-1,1,0.267796,-1,-55.3174,13.5054,-79.7881,-0.256413,0.14501,-0.402057,0.0489512,-0.00110137,-0.921984,-0.29811,-0.00703243,-0.413543,
-10876,6,2,3875,31,135,3,7,0.431572,0.00773408,-39.084,-42.153,1,211,1,1,0.15183,1,-37.0965,-43.8093,37.4282,-0.0990442,-0.248171,0.174956,0.0489512,-0.00110137,-0.921984,-0.229094,-0.138979,0.176401,
-10876,6,3,3975,32,27,0,8,0.481364,0.00783874,39.8371,43.6654,1,211,1,1,0.151462,1,40.1916,43.0823,18.3083,0.0687399,0.201876,0.0683698,0.0489512,-0.00110137,-0.921984,0.197304,0.0886325,0.0656352,
-10876,6,1,3986,32,38,0,8,0.421062,0.00746935,25.7949,53.1816,1,-211,-1,1,0.196802,1,23.2979,54.5713,-42.0262,0.158328,0.149414,-0.147645,0.0489512,-0.00110137,-0.921984,-0.00137905,0.219942,-0.147061,
-10876,6,4,4050,32,102,0,8,0.735709,0.0139289,-55.5866,20.0946,1,-2212,-1,1,0.281839,1,-57.6774,14.8861,-83.5207,-0.252014,0.152194,-0.402122,0.0489512,-0.00110137,-0.921984,-0.29811,-0.00703243,-0.413543,
-10876,6,4,4051,32,103,0,8,0.740512,0.0139289,-56.0936,18.6327,1,-2212,-1,1,0.279287,-1,-57.2111,14.6066,-82.7783,-0.253156,0.150524,-0.402052,0.0489512,-0.00110137,-0.921984,-0.29811,-0.00703243,-0.413543,
-10876,6,2,4098,32,150,0,8,0.411058,0.00745226,-36.2883,-46.6564,1,211,1,1,0.155841,1,-37.7133,-45.3881,38.538,-0.0944437,-0.24998,0.174923,0.0489512,-0.00110137,-0.921984,-0.229094,-0.138979,0.176401,
-10876,6,3,4216,33,28,1,8,0.449021,0.00768202,40.2655,45.3123,1,211,1,1,0.155902,1,40.7156,44.677,18.8466,0.0638353,0.203496,0.068309,0.0489512,-0.00110137,-0.921984,0.197304,0.0886325,0.0656352,
-10876,6,0,4219,33,31,1,8,1.01391,0.0140686,36.5863,48.3319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10876,6,0,4220,33,32,1,8,1.00377,0.0140686,35.3085,49.273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10876,6,0,4221,33,33,1,8,1.00833,0.0140686,34.0066,50.1804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10876,6,1,4226,33,38,1,8,0.477544,0.00784214,27.1658,54.1898,1,-211,-1,1,0.202351,1,24.5425,55.7145,-43.1728,0.161762,0.145585,-0.147745,0.0489512,-0.00110137,-0.921984,-0.00137905,0.219942,-0.147061,
-10876,6,4,4291,33,103,1,8,0.59569,0.00952234,-57.2721,19.8602,1,-2212,-1,1,0.28974,-1,-58.6243,15.4683,-85.04,-0.250065,0.155156,-0.402174,0.0489512,-0.00110137,-0.921984,-0.29811,-0.00703243,-0.413543,
-10876,6,2,4339,33,151,1,8,0.22505,0.00835973,-36.5863,-48.3319,1,211,1,1,0.158574,1,-38.2935,-46.9552,39.6319,-0.0908295,-0.25132,0.174913,0.0489512,-0.00110137,-0.921984,-0.229094,-0.138979,0.176401,
-10876,6,3,4456,34,28,2,8,0.419852,0.00764276,40.69,47.0153,1,211,1,1,0.160376,1,41.2169,46.3353,19.4017,0.0588272,0.204991,0.0683207,0.0489512,-0.00110137,-0.921984,0.197304,0.0886325,0.0656352,
-10876,6,1,4465,34,37,2,8,0.506747,0.00798306,28.5903,55.2152,1,-211,-1,1,0.208055,1,25.8538,56.8634,-44.3568,0.165149,0.141644,-0.147825,0.0489512,-0.00110137,-0.921984,-0.00137905,0.219942,-0.147061,
-10876,6,1,4466,34,38,2,8,0.913657,0.0140547,27.1351,55.9447,1,-211,-1,1,0.203532,-1,25.2566,56.3514,-43.8224,0.163496,0.143596,-0.147795,0.0489512,-0.00110137,-0.921984,-0.00137905,0.219942,-0.147061,
-10876,6,4,4530,34,102,2,8,0.394236,0.00761236,-58.4746,21.1387,1,-2212,-1,1,0.29591,-1,-60.0745,16.3826,-87.3828,-0.247829,0.158789,-0.402116,0.0489512,-0.00110137,-0.921984,-0.29811,-0.00703243,-0.413543,
-10876,6,2,4579,34,151,2,8,0.10875,0.010787,-36.8758,-50.0629,1,211,1,1,0.164381,1,-38.8586,-48.5863,40.7621,-0.0854694,-0.253126,0.174983,0.0489512,-0.00110137,-0.921984,-0.229094,-0.138979,0.176401,
-10876,6,3,4697,35,29,3,8,0.408501,0.00810011,41.0959,48.7598,1,211,1,1,0.164785,1,41.6874,48.0395,19.9683,0.0537803,0.206368,0.0683161,0.0489512,-0.00110137,-0.921984,0.197304,0.0886325,0.0656352,
-10876,6,1,4705,35,37,3,8,0.55773,0.00875104,30.0601,56.2386,1,-211,-1,1,0.213907,1,27.2192,58.0029,-45.5655,0.168534,0.137566,-0.147848,0.0489512,-0.00110137,-0.921984,-0.00137905,0.219942,-0.147061,
-10876,6,1,4706,35,38,3,8,0.987166,0.0161847,28.5777,57.0062,1,-211,-1,1,0.209291,-1,26.6072,57.5034,-45.0286,0.166823,0.139658,-0.147845,0.0489512,-0.00110137,-0.921984,-0.00137905,0.219942,-0.147061,
-10876,6,4,4770,35,102,3,8,0.272043,0.00859528,-59.6811,22.4624,1,-2212,-1,1,0.302612,-1,-61.5399,17.3415,-89.7755,-0.245292,0.162625,-0.402108,0.0489512,-0.00110137,-0.921984,-0.29811,-0.00703243,-0.413543,
-10876,6,2,4820,35,152,3,8,0.13667,0.0107413,-37.1436,-51.8338,1,211,1,1,0.168854,-1,-39.4066,-50.2644,41.9183,-0.0806289,-0.254693,0.174995,0.0489512,-0.00110137,-0.921984,-0.229094,-0.138979,0.176401,
-10876,6,3,4943,36,35,0,9,0.131705,0.00990295,42.5706,51.3221,1,211,1,1,0.170892,1,42.4801,51.342,21.0581,0.0455926,0.208157,0.0687066,0.0489512,-0.00110137,-0.921984,0.197304,0.0886325,0.0656352,
-10876,6,1,4952,36,44,0,9,0.734704,0.0141344,30.2915,59.4024,1,-211,-1,1,0.223964,1,29.8256,60.0327,-47.8109,0.174926,0.129357,-0.147829,0.0489512,-0.00110137,-0.921984,-0.00137905,0.219942,-0.147061,
-10876,6,1,4953,36,45,0,9,0.691294,0.0121254,28.8246,60.1279,1,-211,-1,1,0.221096,-1,29.2341,59.5889,-47.3085,0.173248,0.131617,-0.147813,0.0489512,-0.00110137,-0.921984,-0.00137905,0.219942,-0.147061,
-10876,6,4,5024,36,116,0,9,0.824536,0.0149028,-64.1706,18.1206,1,-2212,-1,1,0.314553,-1,-63.6842,18.8138,-93.3309,-0.240895,0.169024,-0.402071,0.0489512,-0.00110137,-0.921984,-0.29811,-0.00703243,-0.413543,
-10876,6,2,5073,36,165,0,9,0.333386,0.00755396,-40.0011,-53.3492,1,211,1,1,0.176447,-1,-40.3018,-53.2665,43.9707,-0.0708384,-0.257517,0.1751,0.0489512,-0.00110137,-0.921984,-0.229094,-0.138979,0.176401,
-10876,6,3,5200,37,36,1,9,0.152693,0.00946592,42.9471,53.0885,1,211,1,1,0.175524,1,42.8324,53.1102,21.6418,0.039573,0.209298,0.0689577,0.0489512,-0.00110137,-0.921984,0.197304,0.0886325,0.0656352,
-10876,6,1,5208,37,44,1,9,0.811077,0.0152004,31.7648,60.447,1,-211,-1,1,0.229795,1,31.3053,61.1018,-49.0515,0.178083,0.124979,-0.147817,0.0489512,-0.00110137,-0.921984,-0.00137905,0.219942,-0.147061,
-10876,6,1,5209,37,45,1,9,0.708103,0.0121554,30.2718,61.2083,1,-211,-1,1,0.226898,-1,30.6737,60.6517,-48.5244,0.176385,0.127365,-0.147819,0.0489512,-0.00110137,-0.921984,-0.00137905,0.219942,-0.147061,
-10876,6,4,5280,37,116,1,9,0.637753,0.00967402,-65.4825,19.3618,1,-2212,-1,1,0.32371,-1,-65.1263,19.8507,-95.7579,-0.237746,0.173283,-0.402104,0.0489512,-0.00110137,-0.921984,-0.29811,-0.00703243,-0.413543,
-10876,6,2,5330,37,166,1,9,0.505965,0.00773033,-40.2904,-55.1319,1,211,1,1,0.179853,-1,-40.7679,-55.0092,45.1536,-0.0664549,-0.25863,0.175175,0.0489512,-0.00110137,-0.921984,-0.229094,-0.138979,0.176401,
-10876,6,0,5373,37,209,1,9,1.05113,0.0152004,28.1104,-62.2306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10876,6,3,5456,38,36,2,9,0.185011,0.00888332,43.3019,54.8913,1,211,1,1,0.180155,1,43.1442,54.9173,22.2357,0.0347113,0.21014,0.069002,0.0489512,-0.00110137,-0.921984,0.197304,0.0886325,0.0656352,
-10876,6,1,5464,38,44,2,9,0.709361,0.0116947,31.7611,62.2843,1,-211,-1,1,0.232865,-1,32.1637,61.6961,-49.7609,0.179501,0.122887,-0.147849,0.0489512,-0.00110137,-0.921984,-0.00137905,0.219942,-0.147061,
-10876,6,0,5513,38,93,2,9,1.01887,0.0146097,-46.6802,52.0487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10876,6,4,5535,38,115,2,9,0.401239,0.0074017,-66.7973,20.6453,1,-2212,-1,1,0.331713,-1,-66.579,20.9343,-98.2352,-0.234779,0.177303,-0.402064,0.0489512,-0.00110137,-0.921984,-0.29811,-0.00703243,-0.413543,
-10876,6,2,5585,38,165,2,9,0.943489,0.0146097,-41.9418,-55.9374,1,211,1,1,0.182648,1,-41.0539,-56.1553,45.9286,-0.0636465,-0.259309,0.175209,0.0489512,-0.00110137,-0.921984,-0.229094,-0.138979,0.176401,
-10876,6,2,5586,38,166,2,9,0.67858,0.0103682,-40.5564,-56.9499,1,211,1,1,0.185817,-1,-41.2065,-56.7985,46.3624,-0.0605657,-0.260032,0.175222,0.0489512,-0.00110137,-0.921984,-0.229094,-0.138979,0.176401,
-10876,6,0,5600,38,180,2,9,1.05082,0.0146097,-18.9998,-67.2838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10876,6,3,5713,39,37,3,9,0.243516,0.00875559,43.6341,56.7304,1,211,1,1,0.184903,1,43.4131,56.7608,22.8398,0.0290693,0.210969,0.0690678,0.0489512,-0.00110137,-0.921984,0.197304,0.0886325,0.0656352,
-10876,6,1,5719,39,43,3,9,0.796003,0.0140747,34.8377,62.5188,1,-211,-1,1,0.242295,1,34.4241,63.1779,-51.5993,0.184173,0.115611,-0.147962,0.0489512,-0.00110137,-0.921984,-0.00137905,0.219942,-0.147061,
-10876,6,1,5720,39,44,3,9,0.782699,0.0140747,33.2929,63.3549,1,-211,-1,1,0.239079,-1,33.7043,62.7192,-51.0185,0.182576,0.118131,-0.147955,0.0489512,-0.00110137,-0.921984,-0.00137905,0.219942,-0.147061,
-10876,6,0,5723,39,47,3,9,0.261369,0.00853223,28.5421,65.6324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10876,6,4,5791,39,115,3,9,0.188748,0.00938336,-68.114,21.9715,1,-2212,-1,1,0.339417,-1,-68.0404,22.0655,-100.758,-0.231745,0.181578,-0.401882,0.0489512,-0.00110137,-0.921984,-0.29811,-0.00703243,-0.413543,
-10876,6,2,5842,39,166,3,9,0.822488,0.0140747,-42.2287,-57.7841,1,211,1,1,0.188135,1,-41.4694,-57.9529,47.1394,-0.0579933,-0.260619,0.175216,0.0489512,-0.00110137,-0.921984,-0.229094,-0.138979,0.176401,
-10876,6,2,5843,39,167,3,9,0.847959,0.0140747,-40.7979,-58.803,1,211,1,1,0.190555,-1,-41.6164,-58.6301,47.5942,-0.0552082,-0.261224,0.175211,0.0489512,-0.00110137,-0.921984,-0.229094,-0.138979,0.176401,
-10876,6,0,5882,39,206,3,9,1.13792,0.0140747,24.5847,-67.215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10876,6,0,5885,39,209,3,9,1.16804,0.0140747,29.4628,-65.2243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10876,6,3,5974,40,42,0,10,0.0903084,0.011189,43.5983,58.8123,1,211,1,1,0.191842,-1,43.6549,58.8068,23.5081,0.0207746,0.211912,0.069161,0.0489512,-0.00110137,-0.921984,0.197304,0.0886325,0.0656352,
-10876,6,1,5980,40,48,0,10,0.149813,0.00970706,35.5488,63.9999,1,-211,-1,1,0.245181,-1,35.6055,63.9069,-52.5441,0.185614,0.113245,-0.147986,0.0489512,-0.00110137,-0.921984,-0.00137905,0.219942,-0.147061,
-10876,6,4,6060,40,128,0,10,0.671065,0.0123852,-69.2006,23.8952,1,-2212,-1,1,0.351272,1,-69.6436,23.3584,-103.57,-0.227064,0.1874,-0.401835,0.0489512,-0.00110137,-0.921984,-0.29811,-0.00703243,-0.413543,
-10876,6,4,6061,40,129,0,10,0.782545,0.0150402,-69.7054,22.38,1,-2212,-1,1,0.34698,-1,-69.2042,22.9985,-102.795,-0.228695,0.185317,-0.401891,0.0489512,-0.00110137,-0.921984,-0.29811,-0.00703243,-0.413543,
-10876,6,2,6119,40,187,0,10,0.480433,0.00844728,-42.305,-59.7494,1,211,1,1,0.192691,1,-41.8654,-59.838,48.4035,-0.0527415,-0.261742,0.175195,0.0489512,-0.00110137,-0.921984,-0.229094,-0.138979,0.176401,
-10876,6,3,6263,41,43,1,10,0.302128,0.00882336,43.8636,60.5396,1,211,1,1,0.19416,1,43.8135,60.5438,24.0748,0.0180698,0.21215,0.0691841,0.0489512,-0.00110137,-0.921984,0.197304,0.0886325,0.0656352,
-10876,6,1,6268,41,48,1,10,0.220476,0.00947282,37.0122,64.955,1,-211,-1,1,0.25105,-1,37.1085,64.7881,-53.7305,0.188267,0.108678,-0.148052,0.0489512,-0.00110137,-0.921984,-0.00137905,0.219942,-0.147061,
-10876,6,4,6348,41,128,1,10,0.865878,0.0157632,-70.3953,25.1705,1,-2212,-1,1,0.358983,1,-71.0436,24.5317,-106.063,-0.223411,0.191829,-0.401764,0.0489512,-0.00110137,-0.921984,-0.29811,-0.00703243,-0.413543,
-10876,6,2,6408,41,188,1,10,0.37634,0.00844981,-42.5325,-61.4821,1,211,1,1,0.197024,1,-42.1877,-61.5448,49.5432,-0.0478503,-0.262684,0.175186,0.0489512,-0.00110137,-0.921984,-0.229094,-0.138979,0.176401,
-10876,6,3,6551,42,43,2,10,0.315782,0.00973272,44.1165,62.308,1,211,1,1,0.198798,1,43.9312,62.319,24.6532,0.0126536,0.21253,0.0692099,0.0489512,-0.00110137,-0.921984,0.197304,0.0886325,0.0656352,
-10876,6,1,6555,42,47,2,10,0.338818,0.00962301,38.5182,65.9159,1,-211,-1,1,0.257089,-1,38.6629,65.6499,-54.9414,0.190915,0.103863,-0.148113,0.0489512,-0.00110137,-0.921984,-0.00137905,0.219942,-0.147061,
-10876,6,4,6636,42,128,2,10,0.485947,0.00958509,-72.1639,24.9185,1,-2212,-1,1,0.362901,-1,-71.8742,25.2499,-107.561,-0.221717,0.193825,-0.401728,0.0489512,-0.00110137,-0.921984,-0.29811,-0.00703243,-0.413543,
-10876,6,2,6696,42,188,2,10,0.329199,0.00966507,-42.7468,-63.2556,1,211,1,1,0.20147,1,-42.4835,-63.2983,50.7098,-0.0427267,-0.263572,0.175171,0.0489512,-0.00110137,-0.921984,-0.229094,-0.138979,0.176401,
-10874,3,0,0,0,0,0,0,0.667626,0.0365912,7.44314,-1.48053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10874,3,0,3,0,3,0,0,0.528344,0.0365912,7.30403,2.05995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10874,3,0,5,0,5,0,0,0.569095,0.0365912,6.30999,4.2162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10874,3,0,10,0,10,0,0,0.69185,0.0365912,1.48053,7.44314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10874,3,0,19,0,19,0,0,0.533034,0.0365912,-7.1199,2.62667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10874,3,1,21,0,21,0,0,0.115413,0.0309866,-7.58311,0.297941,1,211,1,1,0.0810676,1,-7.54978,0.936415,-13.5739,-0.248303,0.0181782,-0.508386,0.0556267,0.00101317,1.99606,-0.248371,0.0428607,-0.50993,
-10874,3,0,25,0,25,0,0,0.874704,0.0365912,-6.30999,-4.2162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10874,3,0,26,0,26,0,0,0.881335,0.0365912,-5.57274,-5.15139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10874,3,2,28,0,28,0,0,0.225289,0.0240993,-3.70813,-6.62134,1,211,1,1,0.0269006,-1,-3.45476,-6.76817,9.3419,-0.119259,-0.255191,0.275439,0.0556267,0.00101317,1.99606,-0.141871,-0.249544,0.272341,
-10874,3,3,30,0,30,0,0,0.539099,0.0365912,-1.48053,-7.44314,1,-211,-1,1,0.0220223,1,-0.786958,-7.57553,5.27028,-0.0332493,-0.206721,0.0910793,0.0556267,0.00101317,1.99606,-0.01288,-0.210705,0.0906869,
-10874,3,0,35,0,35,0,0,0.768272,0.0365912,4.2162,-6.30999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10874,3,0,38,0,38,0,0,0.636957,0.0365912,6.62134,-3.70813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10874,3,0,42,1,2,1,0,0.676009,0.0348023,8.78266,0.313674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10874,3,0,43,1,3,1,0,0.674555,0.0348023,8.64863,1.56038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10874,3,4,56,1,16,1,0,0.26748,0.0197176,-3.93378,7.85869,1,-211,-1,1,0.0583593,-1,-4.14688,7.7324,6.40256,-0.031946,0.0903238,0.0466468,0.0556267,0.00101317,1.99606,-0.0593525,0.0782259,0.0499577,
-10874,3,0,61,1,21,1,0,0.394616,0.0183714,-8.11929,3.36312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10874,3,1,64,1,24,1,0,0.413914,0.018495,-8.78266,-0.313674,1,211,1,1,0.0935058,-1,-8.83917,1.02087,-16.2126,-0.248544,0.014671,-0.508377,0.0556267,0.00101317,1.99606,-0.248371,0.0428607,-0.50993,
-10874,3,0,65,1,25,1,0,0.861135,0.0348023,-8.64863,-1.56038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10874,3,2,71,1,31,1,0,0.215621,0.0209265,-4.48439,-7.55803,1,211,1,1,0.0309786,1,-3.96016,-7.86823,10.5256,-0.11614,-0.256641,0.275423,0.0556267,0.00101317,1.99606,-0.141871,-0.249544,0.272341,
-10874,3,3,74,1,34,1,0,0.394725,0.0183721,-0.939422,-8.73791,1,-211,-1,1,0.0253632,-1,-0.977784,-8.69894,5.76609,-0.0367694,-0.2061,0.091127,0.0556267,0.00101317,1.99606,-0.01288,-0.210705,0.0906869,
-10874,3,0,80,1,40,1,0,0.577696,0.0348023,5.98848,-6.43208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10874,3,0,82,1,42,1,0,0.689945,0.0348023,7.55803,-4.48439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10874,3,4,101,2,17,2,0,0.570731,0.0266197,-4.72396,8.8379,1,-211,-1,1,0.0639964,-1,-4.51034,8.81125,6.95679,-0.0289431,0.0913439,0.046624,0.0556267,0.00101317,1.99606,-0.0593525,0.0782259,0.0499577,
-10874,3,5,107,2,23,2,0,0.444425,0.0169474,-9.58968,2.909,1,2212,1,1,0.0265188,1,-9.66132,2.48549,-0.0583084,-0.187657,0.0341036,-0.038448,0.0556267,0.00101317,1.99606,-0.224648,0.0750994,-0.0499403,
-10874,3,1,109,2,25,2,0,0.322519,0.0167122,-10.0158,0.327884,1,211,1,1,0.106249,1,-9.95683,1.07842,-18.4979,-0.248733,0.0110894,-0.50837,0.0556267,0.00101317,1.99606,-0.248371,0.0428607,-0.50993,
-10874,3,2,117,2,33,2,0,0.294191,0.0170436,-5.29187,-8.51002,1,211,1,1,0.0352015,1,-4.46201,-8.99726,11.7335,-0.112884,-0.258107,0.275403,0.0556267,0.00101317,1.99606,-0.141871,-0.249544,0.272341,
-10874,3,3,120,2,36,2,0,0.266467,0.0173273,-1.63241,-9.88734,1,-211,-1,1,0.0288276,1,-1.21419,-9.95959,6.32449,-0.040361,-0.2054,0.0911827,0.0556267,0.00101317,1.99606,-0.01288,-0.210705,0.0906869,
-10874,3,0,159,3,27,3,0,0.0817062,0.0218143,-10.7697,3.43263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10874,3,5,160,3,28,3,0,0.593142,0.0236788,-11.0864,2.20521,1,2212,1,1,0.0298493,-1,-11.0125,2.71174,-0.334434,-0.188267,0.0291747,-0.0384763,0.0556267,0.00101317,1.99606,-0.224648,0.0750994,-0.0499403,
-10874,3,1,162,3,30,3,0,0.288212,0.015639,-11.2991,-0.317022,1,211,1,1,0.118286,-1,-11.3545,1.13087,-21.3538,-0.248851,0.00757203,-0.508373,0.0556267,0.00101317,1.99606,-0.248371,0.0428607,-0.50993,
